Date,Locate a Dealer (New - usche078),Apply for Credit (New - usche079),BYO Engagement (New - usche076),Vehicle Search Results (New - usche080),Request a Quote (New - usche07a),Payment Estimator,Locate a Vehicle - Complete,Build to Order - Complete,Schedule Sales Appt,Current Offers Engagement,Value Trade-Ins,Request a Test Drive,MOV Engagement,Download a Brochure,Google Store Visits
8/18/2021,85,1,214,496,1,15.00,1.00,0.00,0.00,413.00,2.00,1.00,139.00,0.00,159.00
8/18/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
8/18/2021,1,0,2,31,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00
8/18/2021,0,0,1,7,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,0,0,0,1,0,2.00,4.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,0.00
8/18/2021,1,0,41,136,0,7.00,0.00,0.00,0.00,3.00,0.00,0.00,28.00,0.00,17.00
8/18/2021,4,0,15,45,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,13.00,0.00,8.00
8/18/2021,0,0,20,7,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.00,0.00,2.00
8/18/2021,1,0,8,21,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,13.00,0.00,6.00
8/18/2021,5,0,41,55,0,17.00,0.00,0.00,0.00,14.00,0.00,0.00,53.00,0.00,22.00
8/18/2021,13,0,34,54,0,2.00,0.00,0.00,0.00,10.00,0.00,0.00,56.00,0.00,22.00
8/18/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,0,0,59,41,1,7.00,0.00,0.00,0.00,7.00,0.00,0.00,36.00,0.00,18.00
8/18/2021,0,0,0,8,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00
8/18/2021,19,0,226,192,2,28.00,8.00,0.00,0.00,32.00,6.00,0.00,286.00,0.00,65.00
8/18/2021,0,0,25,38,1,5.00,5.00,0.00,0.00,10.00,3.00,0.00,33.00,0.00,3.00
8/18/2021,9,0,44,103,0,2.00,0.00,0.00,0.00,9.00,1.00,0.00,47.00,0.00,24.00
8/18/2021,7,0,21,13,0,3.00,0.00,0.00,0.00,8.00,0.00,0.00,28.00,0.00,10.00
8/18/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,8,0,22,182,0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,27.00,0.00,16.00
8/18/2021,2,0,5,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
8/18/2021,62,0,305,358,2,9.00,19.00,0.00,0.00,18.00,0.00,0.00,438.00,0.00,76.00
8/18/2021,8,0,86,242,1,3.00,0.00,0.00,0.00,12.00,2.00,0.00,38.00,0.00,20.00
8/18/2021,4,0,13,16,0,5.00,0.00,0.00,0.00,2.00,0.00,0.00,20.00,0.00,10.00
8/18/2021,4,1,80,385,2,4.00,0.00,0.00,0.00,11.00,2.00,0.00,96.00,0.00,31.00
8/18/2021,0,0,4,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
8/18/2021,0,0,38,105,0,3.00,0.00,0.00,0.00,4.00,0.00,0.00,73.00,0.00,10.00
8/18/2021,9,0,219,501,2,30.00,2.00,0.00,0.00,29.00,1.00,0.00,101.00,1.00,49.00
8/18/2021,48,1,645,2671,7,91.00,0.00,0.00,0.00,31.00,6.00,0.00,628.00,0.00,161.00
8/18/2021,3,0,220,639,0,7.00,0.00,0.00,0.00,9.00,7.00,0.00,229.00,1.00,65.00
8/18/2021,57,1,1782,3304,20,31.00,6.00,0.00,0.00,39.00,9.00,3.00,1019.00,0.00,199.00
8/18/2021,62,4,1385,2564,6,179.00,14.00,0.00,0.00,115.00,17.00,1.00,1052.00,4.00,173.00
8/18/2021,4,0,15,66,1,1.00,0.00,0.00,0.00,2.00,0.00,0.00,37.00,0.00,10.00
8/18/2021,107,3,2167,5458,7,208.00,0.00,0.00,0.00,311.00,21.00,8.00,1832.00,4.00,494.00
8/18/2021,48,1,660,2309,3,77.00,4.00,0.00,0.00,45.00,3.00,0.00,790.00,2.00,211.00
8/18/2021,19,0,2989,776,2,58.00,128.00,1.00,0.00,58.00,13.00,0.00,336.00,0.00,136.00
8/18/2021,96,0,1848,3039,11,243.00,3.00,0.00,0.00,67.00,4.00,0.00,1358.00,4.00,288.00
8/18/2021,2,0,68,51,0,2.00,0.00,0.00,0.00,6.00,2.00,0.00,88.00,0.00,31.00
8/18/2021,92,3,981,2962,9,123.00,3.00,0.00,0.00,282.00,14.00,0.00,1267.00,0.00,401.00
8/18/2021,14,0,118,291,3,3.00,0.00,0.00,0.00,5.00,2.00,0.00,91.00,0.00,22.00
8/18/2021,0,0,0,4,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.00
8/18/2021,40,0,727,1540,5,144.00,1.00,0.00,0.00,81.00,1.00,0.00,1258.00,0.00,327.00
8/18/2021,0,0,7,115,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,3.00
8/18/2021,0,0,7,6,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00
8/18/2021,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
8/18/2021,0,0,3,5,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00
8/18/2021,0,0,2,3,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00
8/18/2021,0,0,26,128,0,5.00,0.00,0.00,0.00,113.00,0.00,0.00,11.00,0.00,28.00
8/18/2021,82,3,1229,1922,8,107.00,13.00,0.00,0.00,68.00,4.00,1.00,360.00,3.00,310.00
8/18/2021,11,1,73,145,1,13.00,0.00,0.00,0.00,14.00,1.00,0.00,132.00,0.00,52.00
8/18/2021,4,0,21,160,0,6.00,0.00,0.00,0.00,118.00,1.00,0.00,15.00,0.00,29.00
8/18/2021,580,7,9654,13634,55,930.00,226.00,1.00,0.00,886.00,48.00,9.00,6172.00,8.00,1503.00
8/18/2021,10,0,301,708,4,64.00,0.00,0.00,0.00,26.00,3.00,0.00,453.00,0.00,154.00
8/18/2021,4,0,32,73,1,0.00,0.00,0.00,0.00,7.00,0.00,0.00,45.00,0.00,13.00
8/18/2021,3,0,5,62,1,2.00,0.00,0.00,0.00,56.00,0.00,0.00,3.00,0.00,12.00
8/18/2021,19,0,69,143,3,6.00,0.00,0.00,0.00,2.00,0.00,0.00,91.00,0.00,28.00
8/18/2021,11,2,52,470,2,27.00,1.00,0.00,0.00,297.00,0.00,0.00,41.00,0.00,53.00
8/18/2021,89,1,633,1798,12,38.00,2.00,0.00,0.00,18.00,20.00,2.00,645.00,0.00,267.00
8/18/2021,10,1,146,487,0,9.00,1.00,0.00,0.00,18.00,5.00,0.00,132.00,0.00,44.00
8/18/2021,0,0,0,3,1,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,2.00
8/18/2021,9,0,296,444,3,0.00,0.00,0.00,0.00,6.00,4.00,0.00,153.00,0.00,24.00
8/18/2021,2,0,58,446,1,3.00,0.00,0.00,0.00,3.00,4.00,4.00,57.00,0.00,16.00
8/18/2021,1,0,10,35,0,1.00,0.00,0.00,0.00,31.00,0.00,0.00,8.00,0.00,7.00
8/18/2021,10,1,23,111,1,5.00,0.00,0.00,0.00,127.00,0.00,0.00,7.00,0.00,18.00
8/18/2021,0,0,3,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00
8/18/2021,0,0,0,8,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,4,0,21,66,0,0.00,0.00,0.00,0.00,55.00,0.00,0.00,5.00,0.00,7.00
8/18/2021,4,0,23,23,0,3.00,0.00,0.00,0.00,5.00,0.00,0.00,49.00,0.00,6.00
8/18/2021,1,0,7,17,0,0.00,0.00,0.00,0.00,22.00,0.00,0.00,5.00,0.00,6.00
8/18/2021,0,0,2,0,0,1.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,2.00
8/18/2021,7,0,1263,445,1,24.00,93.00,1.00,0.00,15.00,5.00,0.00,171.00,1.00,49.00
8/18/2021,9,0,170,696,0,36.00,0.00,0.00,0.00,3.00,0.00,1.00,114.00,0.00,26.00
8/18/2021,0,0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
8/18/2021,2,0,4,23,0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,2.00,0.00,1.00
8/18/2021,0,0,7,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
8/18/2021,5,0,108,253,0,13.00,6.00,0.00,0.00,9.00,3.00,0.00,154.00,0.00,22.00
8/18/2021,0,0,11,63,0,1.00,0.00,0.00,0.00,8.00,2.00,0.00,20.00,0.00,53.00
8/18/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/18/2021,4,0,59,127,0,3.00,0.00,0.00,0.00,9.00,2.00,0.00,50.00,0.00,9.00
8/18/2021,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,0,0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
8/18/2021,67,0,976,2690,9,148.00,1.00,0.00,0.00,146.00,14.00,3.00,1322.00,0.00,403.00
8/18/2021,83,1,845,1860,2,67.00,0.00,0.00,0.00,128.00,17.00,1.00,388.00,0.00,242.00
8/18/2021,70,1,1367,3050,11,125.00,10.00,0.00,0.00,65.00,16.00,0.00,1242.00,7.00,407.00
8/18/2021,0,0,44,50,0,15.00,0.00,0.00,0.00,4.00,0.00,0.00,61.00,0.00,17.00
8/18/2021,0,0,4,44,0,1.00,0.00,0.00,0.00,25.00,0.00,0.00,3.00,0.00,8.00
8/18/2021,48,0,183,466,7,5.00,0.00,0.00,0.00,25.00,2.00,0.00,231.00,1.00,120.00
8/18/2021,5,0,74,166,0,10.00,0.00,0.00,0.00,13.00,0.00,0.00,80.00,0.00,33.00
8/18/2021,12,0,207,335,2,12.00,3.00,0.00,0.00,10.00,0.00,0.00,229.00,0.00,61.00
8/18/2021,10,0,78,315,0,31.00,0.00,0.00,0.00,6.00,0.00,0.00,111.00,0.00,31.00
8/18/2021,3,0,7,15,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,13.00,0.00,1.00
8/18/2021,0,0,1,18,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
8/18/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
8/18/2021,4,0,2,12,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,4.00
8/19/2021,0,0,71,16,1,0.00,0.00,0.00,0.00,4.00,0.00,0.00,48.00,0.00,0.00
8/19/2021,4,0,75,24,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48.00,0.00,0.00
8/19/2021,3,0,39,36,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,25.00,0.00,0.00
8/19/2021,2,0,25,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00
8/19/2021,0,0,17,2,0,1.00,1.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,0.00
8/19/2021,0,0,21,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/19/2021,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/19/2021,0,0,16,7,2,1.00,2.00,0.00,0.00,2.00,0.00,0.00,35.00,0.00,0.00
8/19/2021,43,1,700,723,8,63.00,15.00,0.00,0.00,167.00,5.00,1.00,527.00,0.00,276.00
8/19/2021,4,0,26,138,0,7.00,3.00,0.00,0.00,44.00,0.00,0.00,21.00,0.00,10.00
8/19/2021,32,1,371,690,7,52.00,2.00,0.00,0.00,196.00,14.00,0.00,351.00,0.00,199.00
8/19/2021,93,1,190,517,8,17.00,6.00,0.00,0.00,348.00,4.00,1.00,126.00,0.00,161.00
8/19/2021,0,0,8,46,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
8/19/2021,0,0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
8/19/2021,0,0,0,0,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/19/2021,7,0,11,18,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,5.00
8/19/2021,2,0,22,66,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,21.00,0.00,7.00
8/19/2021,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/19/2021,0,0,9,5,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,12.00,0.00,3.00
8/19/2021,1,0,9,13,0,2.00,0.00,0.00,0.00,3.00,0.00,0.00,9.00,0.00,8.00
8/19/2021,3,0,20,66,1,0.00,0.00,0.00,0.00,6.00,0.00,0.00,34.00,0.00,21.00
8/19/2021,4,0,36,54,0,1.00,0.00,0.00,0.00,11.00,0.00,0.00,45.00,0.00,25.00
8/19/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/19/2021,0,0,35,33,1,0.00,0.00,0.00,0.00,8.00,0.00,0.00,30.00,0.00,21.00
8/19/2021,15,0,295,237,2,26.00,6.00,0.00,0.00,42.00,0.00,0.00,287.00,0.00,81.00
8/19/2021,13,0,41,136,1,0.00,0.00,0.00,0.00,22.00,0.00,0.00,46.00,0.00,39.00
8/19/2021,6,0,41,31,0,9.00,1.00,0.00,0.00,4.00,0.00,0.00,43.00,0.00,11.00
8/19/2021,0,0,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/19/2021,1,0,15,31,2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,21.00,0.00,15.00
8/19/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/19/2021,6,0,29,43,0,10.00,0.00,0.00,0.00,8.00,0.00,0.00,28.00,0.00,25.00
8/19/2021,3,0,24,6,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00
8/19/2021,10,2,118,366,1,5.00,0.00,0.00,0.00,8.00,3.00,0.00,68.00,0.00,22.00
8/19/2021,70,0,391,375,8,12.00,8.00,0.00,0.00,27.00,9.00,0.00,414.00,0.00,103.00
8/19/2021,1,0,20,78,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,24.00,0.00,3.00
8/19/2021,0,0,24,8,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00
8/19/2021,6,0,115,461,1,6.00,0.00,0.00,0.00,12.00,3.00,0.00,153.00,0.00,31.00
8/19/2021,3,1,55,122,1,4.00,0.00,0.00,0.00,8.00,1.00,0.00,71.00,0.00,22.00
8/19/2021,20,0,233,665,4,27.00,0.00,0.00,0.00,18.00,2.00,0.00,228.00,5.00,60.00
8/19/2021,12,0,541,439,0,16.00,9.00,0.00,0.00,21.00,2.00,0.00,109.00,1.00,48.00
8/19/2021,42,0,610,2366,6,75.00,1.00,0.00,0.00,35.00,2.00,4.00,565.00,1.00,208.00
8/19/2021,16,1,537,1217,4,21.00,6.00,0.00,0.00,12.00,2.00,3.00,223.00,0.00,0.00
8/19/2021,70,2,1667,2802,3,151.00,17.00,0.00,0.00,119.00,15.00,2.00,1046.00,4.00,205.00
8/19/2021,0,0,24,48,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,38.00,10.00,8.00
8/19/2021,66,1,1981,4865,11,149.00,5.00,0.00,0.00,350.00,12.00,7.00,1818.00,6.00,507.00
8/19/2021,22,0,2769,910,1,47.00,192.00,0.00,0.00,66.00,13.00,2.00,394.00,2.00,153.00
8/19/2021,96,0,1976,3226,21,304.00,2.00,0.00,0.00,56.00,6.00,1.00,1397.00,1.00,304.00
8/19/2021,65,0,1041,2426,11,147.00,8.00,0.00,0.00,311.00,7.00,0.00,1247.00,5.00,425.00
8/19/2021,32,2,693,2373,6,128.00,3.00,0.00,0.00,49.00,7.00,2.00,766.00,0.00,243.00
8/19/2021,10,0,73,112,0,11.00,0.00,0.00,0.00,6.00,0.00,0.00,96.00,0.00,29.00
8/19/2021,0,0,0,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
8/19/2021,24,0,113,427,1,3.00,0.00,0.00,0.00,10.00,0.00,0.00,89.00,0.00,28.00
8/19/2021,0,0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00
8/19/2021,37,0,678,1729,11,86.00,0.00,0.00,0.00,84.00,6.00,8.00,1310.00,0.00,341.00
8/19/2021,1,0,10,53,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,2.00
8/19/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
8/19/2021,0,0,10,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,1.00,3.00
8/19/2021,1,0,3,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
8/19/2021,70,3,1155,1675,3,74.00,18.00,0.00,0.00,58.00,6.00,2.00,352.00,6.00,311.00
8/19/2021,7,0,17,172,5,0.00,0.00,0.00,0.00,95.00,0.00,0.00,11.00,0.00,16.00
8/19/2021,6,0,19,216,2,7.00,0.00,0.00,0.00,109.00,2.00,0.00,15.00,0.00,20.00
8/19/2021,15,0,65,306,1,24.00,5.00,0.00,0.00,282.00,5.00,0.00,23.00,1.00,51.00
8/19/2021,16,0,108,190,6,15.00,4.00,0.00,0.00,3.00,1.00,0.00,193.00,1.00,69.00
8/19/2021,3,0,33,40,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,1.00,6.00
8/19/2021,21,0,288,862,1,23.00,0.00,0.00,0.00,18.00,3.00,0.00,413.00,2.00,147.00
8/19/2021,440,9,9516,13133,56,876.00,163.00,1.00,0.00,771.00,75.00,7.00,6160.00,10.00,1420.00
8/19/2021,2,0,5,81,0,2.00,1.00,0.00,0.00,56.00,0.00,0.00,4.00,0.00,15.00
8/19/2021,7,0,154,610,1,10.00,0.00,0.00,0.00,22.00,4.00,0.00,120.00,0.00,38.00
8/19/2021,3,0,23,123,1,6.00,0.00,0.00,0.00,101.00,0.00,0.00,11.00,0.00,23.00
8/19/2021,107,3,692,1600,13,17.00,0.00,0.00,0.00,19.00,8.00,0.00,644.00,0.00,260.00
8/19/2021,1,0,0,3,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,2.00
8/19/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
8/19/2021,6,0,140,214,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00
8/19/2021,16,1,80,237,1,12.00,0.00,0.00,0.00,8.00,4.00,1.00,107.00,0.00,32.00
8/19/2021,0,0,1,6,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00
8/19/2021,0,0,13,108,0,0.00,0.00,0.00,0.00,43.00,0.00,0.00,6.00,0.00,16.00
8/19/2021,4,0,9,50,0,1.00,0.00,0.00,0.00,28.00,0.00,0.00,6.00,1.00,9.00
8/19/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
8/19/2021,5,0,32,96,0,1.00,0.00,0.00,0.00,2.00,2.00,0.00,34.00,0.00,8.00
8/19/2021,4,0,59,298,0,7.00,0.00,0.00,0.00,2.00,0.00,0.00,67.00,0.00,14.00
8/19/2021,11,0,1162,549,1,25.00,83.00,0.00,0.00,23.00,3.00,2.00,223.00,0.00,54.00
8/19/2021,1,0,5,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
8/19/2021,6,1,191,436,1,9.00,0.00,0.00,0.00,4.00,5.00,0.00,123.00,1.00,28.00
8/19/2021,5,0,7,42,0,0.00,0.00,0.00,0.00,12.00,0.00,0.00,8.00,0.00,3.00
8/19/2021,1,0,1,14,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,2.00,0.00,2.00
8/19/2021,12,0,91,225,0,15.00,0.00,0.00,0.00,8.00,3.00,0.00,129.00,0.00,38.00
8/19/2021,1,0,50,113,0,8.00,0.00,0.00,0.00,6.00,0.00,0.00,38.00,0.00,15.00
8/19/2021,0,0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/19/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
8/19/2021,2,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/19/2021,0,0,99,73,0,2.00,3.00,0.00,0.00,2.00,0.00,0.00,18.00,0.00,53.00
8/19/2021,43,1,879,2444,11,100.00,0.00,0.00,0.00,123.00,21.00,0.00,1141.00,2.00,377.00
8/19/2021,0,0,2,23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
8/19/2021,6,0,54,54,2,0.00,0.00,0.00,0.00,10.00,0.00,0.00,63.00,0.00,26.00
8/19/2021,0,0,8,49,1,1.00,3.00,0.00,0.00,33.00,0.00,0.00,3.00,0.00,7.00
8/19/2021,58,0,797,1825,8,45.00,16.00,0.00,0.00,135.00,11.00,2.00,373.00,4.00,219.00
8/19/2021,29,2,225,478,2,1.00,0.00,0.00,0.00,18.00,9.00,0.00,224.00,0.00,128.00
8/19/2021,59,0,1411,3157,6,118.00,1.00,0.00,0.00,55.00,15.00,8.00,1225.00,3.00,426.00
8/19/2021,17,0,108,373,0,27.00,0.00,0.00,0.00,6.00,5.00,0.00,93.00,0.00,24.00
8/19/2021,6,0,85,213,1,4.00,0.00,0.00,0.00,12.00,2.00,0.00,76.00,1.00,31.00
8/19/2021,2,0,9,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,3.00
8/19/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00
8/19/2021,10,0,156,339,1,25.00,6.00,0.00,0.00,20.00,7.00,0.00,217.00,0.00,68.00
8/19/2021,1,0,6,22,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,3.00,0.00,2.00
8/19/2021,0,0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/19/2021,0,0,0,8,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
8/20/2021,0,0,45,5,1,0.00,1.00,0.00,0.00,3.00,0.00,0.00,34.00,0.00,0.00
8/20/2021,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/20/2021,0,0,3,4,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,0.00,0.00
8/20/2021,13,0,23,13,0,1.00,0.00,0.00,0.00,4.00,0.00,0.00,63.00,0.00,0.00
8/20/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/20/2021,0,0,18,23,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21.00,0.00,0.00
8/20/2021,0,0,22,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
8/20/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
8/20/2021,0,0,1,9,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00
8/20/2021,0,0,20,18,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00
8/20/2021,29,0,306,589,3,26.00,0.00,0.00,0.00,210.00,0.00,0.00,330.00,0.00,190.00
8/20/2021,35,3,648,717,1,57.00,12.00,0.00,0.00,161.00,12.00,0.00,498.00,0.00,259.00
8/20/2021,1,0,20,105,0,7.00,0.00,0.00,0.00,37.00,0.00,0.00,20.00,0.00,14.00
8/20/2021,109,0,217,564,6,15.00,7.00,0.00,0.00,368.00,7.00,0.00,145.00,0.00,179.00
8/20/2021,0,0,4,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/20/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/20/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8/20/2021,0,0,14,33,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,8.00
8/20/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
8/20/2021,12,0,16,31,1,4.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,3.00
8/20/2021,0,0,15,12,0,6.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,0.00,3.00
8/20/2021,2,0,9,23,0,1.00,0.00,0.00,0.00,3.00,0.00,0.00,10.00,0.00,6.00
8/20/2021,15,0,27,38,0,2.00,0.00,0.00,0.00,13.00,0.00,0.00,39.00,0.00,23.00
8/20/2021,1,0,28,50,0,1.00,2.00,0.00,0.00,4.00,0.00,0.00,54.00,0.00,24.00
8/20/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
8/20/2021,4,0,27,75,0,0.00,0.00,0.00,0.00,7.00,0.00,0.00,32.00,0.00,11.00
8/20/2021,3,0,58,19,0,15.00,0.00,0.00,0.00,11.00,1.00,0.00,28.00,0.00,9.00
8/20/2021,19,0,227,326,2,48.00,0.00,0.00,0.00,42.00,0.00,0.00,254.00,1.00,77.00
8/20/2021,21,0,56,165,0,3.00,0.00,0.00,0.00,24.00,0.00,0.00,58.00,0.00,23.00
8/20/2021,4,0,23,64,1,0.00,0.00,0.00,0.00,9.00,0.00,0.00,16.00,0.00,16.00
8/20/2021,6,0,23,25,1,1.00,0.00,0.00,0.00,9.00,0.00,0.00,23.00,0.00,15.00
8/20/2021,3,0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
8/20/2021,10,0,95,375,1,10.00,0.00,0.00,0.00,7.00,6.00,0.00,52.00,0.00,20.00
8/20/2021,77,1,376,423,6,20.00,10.00,0.00,0.00,19.00,4.00,1.00,408.00,0.00,78.00
8/20/2021,1,0,11,41,0,2.00,0.00,0.00,0.00,7.00,0.00,0.00,32.00,0.00,4.00
8/20/2021,1,0,121,401,1,15.00,0.00,0.00,0.00,7.00,4.00,0.00,86.00,0.00,32.00
8/20/2021,3,0,13,16,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,4.00
8/20/2021,7,0,231,543,1,13.00,7.00,0.00,0.00,23.00,4.00,0.00,116.00,0.00,42.00
8/20/2021,4,0,36,76,0,1.00,0.00,0.00,0.00,7.00,0.00,0.00,47.00,0.00,13.00
8/20/2021,17,0,202,625,1,9.00,0.00,0.00,0.00,18.00,0.00,0.00,193.00,0.00,50.00
